6.989724424732484E-6,1.5645940438552564E-5
7.953666468615659E-6,4.68852654787913E-6
2.7548687045473773E-6,1.672598250335732E-5
4.4609253121566124E-6,6.092828048806459E-6
1.3715872294548965E-5,1.544500268108459E-5
9.1903441960403E-6,1.4489884550596857E-5
4.384229900478476E-6,1.9034175220607756E-5
1.540349391623089E-5,1.1964815086252458E-6
1.846236814741156E-5,4.232219907184287E-6
1.2888926385330311E-5,6.037651617034728E-6
7.112787623174417E-6,1.3998607551405675E-5
1.4335572655280221E-5,1.4443365833083789E-5
3.7701459731936935E-6,7.604599872045734E-6
5.049258855217082E-6,4.787770524622664E-6
2.1743508316292637E-6,1.5347418650291243E-5
1.32992148920428E-5,5.515216736417153E-6
1.9022008986979372E-5,5.228468093644867E-6
1.725792227006996E-6,1.5231686143848914E-5
1.6923980750670035E-5,4.91673166656452E-6
6.170539170684154E-6,5.415637123780336E-6
1.5832357640215176E-5,8.131575667767553E-6
3.886306742473117E-6,1.9035087289830396E-5
1.7121285238030465E-5,1.490926659796259E-5
6.311730872446513E-6,1.408674109446903E-5
6.584218507009514E-6,1.4694007462172438E-5
1.4528700636622933E-5,5.788465567503886E-7
4.965105409913225E-6,1.8667126394542543E-5
3.7397805365414267E-6,3.2099674734414895E-6
1.504832828478977E-6,1.4397402244038907E-5
3.3426261091063744E-6,3.2975172275984878E-6
6.272703243491116E-6,1.1512701904272618E-5
1.0422198119938001E-5,1.474367433231614E-5
3.3705920488219493E-6,5.7916492611463025E-6
9.87320950599059E-6,1.4654272219737155E-5
6.778463330150007E-6,4.077893254147706E-6
4.577930920091748E-6,9.646611127270995E-6
1.7204180675945826E-5,1.4293440318623107E-5
4.574224406116414E-6,1.3948006999769128E-6
4.856869593170146E-6,6.625092007629658E-6
1.4933392466319152E-5,1.7898207236007828E-6
8.085949050362128E-7,5.222502033342469E-6
1.2279586275054527E-5,1.613964729308328E-5
1.3533712406156891E-5,1.6799244649275322E-5
1.8124545431957877E-5,1.3674042650238045E-5
1.5589431685750578E-5,7.047829214389997E-6
1.5208651510261887E-5,1.3409394128734589E-5
1.4572499910297481E-5,5.154746250395172E-6
1.4198442355363428E-5,1.2581557583636547E-5
1.3742879778431525E-5,4.709425283122558E-6
5.852152766719608E-6,9.625413837536932E-6
6.600151660167367E-6,7.583125669186001E-6
1.733359968334401E-5,1.4897773209900327E-5
1.7502700751299516E-5,1.663599967535533E-5
1.4324324212048364E-5,1.3452252265120373E-5
1.8811371153725497E-5,5.827358312303521E-6
1.5367043087998624E-5,1.884217235378877E-5
1.9943907622327978E-5,5.123585791631454E-6
1.650761817773037E-5,1.3665196189435053E-5
1.550492391333758E-5,7.504128609575139E-6
6.5453052642928975E-6,1.3044843855296957E-5
6.349872025714233E-6,2.3840918555422865E-6
4.62509266015713E-6,5.748623658675824E-6
8.350634199800102E-6,4.938120002976595E-6
1.790717115026677E-5,6.304500446399851E-6
6.930615710918965E-6,3.724012452056851E-6
5.727025449160889E-6,4.1472966028317E-6
5.2904393603064835E-6,3.0551671430399007E-6
1.3774258784502164E-6,4.985228178169012E-6
1.5511766252515917E-5,1.0086960146108298E-5
3.0543663484665752E-6,1.715271314978601E-5
1.457220726654039E-5,1.1861558660030285E-5
6.076183433298663E-6,1.2539651488477803E-5
1.4388044935716798E-5,2.7358976238435985E-6
6.327770810056322E-6,1.6834083360629263E-5
4.860005903497274E-6,3.983167497559881E-6
1.6467165906645054E-5,2.238506235146002E-6
1.4405793136409116E-5,1.4510314385967136E-5
8.134557694262238E-6,1.5151233032662722E-5
3.62820525184144E-6,1.2464245157631327E-5
6.3382495229589036E-6,3.2303946131215974E-6
6.929235427621525E-6,1.5756396675061294E-5
6.9843976923526724E-6,2.700154269683104E-6
3.4630058047577976E-6,1.2414594332018418E-5
5.6186713795071116E-6,8.273774408170331E-6
1.8487724528633403E-5,1.3950556894587364E-5
1.6983857722994887E-5,1.6930562082845897E-5
1.4286758904411605E-5,8.066067820047676E-6
4.194636737789098E-6,1.780661114451862E-5
5.7931275172207404E-6,1.8172356481782998E-5
5.332282382139046E-6,1.5223493974434776E-5
4.209256384145946E-7,1.5356612967884153E-5
1.2771930699726926E-5,1.6620491793043426E-5
1.663465828827344E-5,3.075846696087479E-6
1.2334332900439251E-5,1.664604135191697E-5
5.8185179852209974E-6,1.0890444404918983E-5
1.257351476985549E-5,5.649465728267806E-6
1.580440232025731E-5,2.8335482395171956E-6
3.3717190587814295E-6,1.5350077007431353E-5
1.829803409707891E-5,1.4352265955279193E-5
1.1022192153193348E-5,6.12790334546231E-6
3.232338314855718E-6,7.073413090574079E-6
2.197985374379149E-6,1.4306122184901468E-5
5.066010674732781E-6,1.80871034273804E-5
1.5391001474795074E-5,8.515007897487536E-7
9.01131796150004E-6,1.5170093734940127E-5
6.487822948550197E-6,6.662039683137996E-6
5.686661549681918E-6,1.3679092017836685E-5
4.450437465567226E-6,4.933554966927647E-6
6.450176000849511E-6,4.205510960224391E-6
1.702817108408587E-5,2.8131243716671856E-6
